x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16
-3.2053654,169.33305,27.901503,-0.38958344,173.59734,27.914354,-6.8968377,172.82867,26.8797,5.498036,177.59512,19.510529,-10.879723,176.51247,18.135511,17.482565,168.38881,4.0321198,-17.034554,168.86887,-0.41882533,22.324018,145.08875,-9.557273,-22.194263,144.17564,-11.8617735,13.2862215,125.27746,-0.774475,-12.650608,124.1485,-2.98862,14.060614,135.69716,-23.91436,-10.299206,135.82076,-25.635668,28.417683,106.15801,-5.5085735,-22.961401,106.03258,-6.7843733,38.608543,74.3297,-21.626915,-33.16614,72.018456,-15.302859
-2.6634643,170.06442,28.303797,0.2392947,174.26497,28.258,-6.281006,173.58354,27.157845,6.023725,178.28503,19.832325,-10.349001,177.20026,18.501696,17.76818,169.46634,3.791608,-16.962694,169.62698,0.06370761,21.589956,145.99411,-9.731791,-22.072615,144.81578,-11.075871,11.070112,126.898766,-1.161054,-10.692048,125.27523,-3.4847286,13.768832,137.00845,-24.333025,-10.745633,136.86195,-25.659533,28.336123,107.49351,-6.034756,-22.985336,106.21776,-7.8336263,37.829914,75.0184,-21.320625,-33.87434,72.23601,-15.273969
-2.0795245,170.6105,28.571768,0.8344832,174.80466,28.620228,-5.677386,174.18506,27.498098,6.679021,178.84782,20.166105,-9.715435,177.92812,18.90639,18.093876,170.4997,3.4283314,-16.87865,170.32106,0.7389872,20.733511,146.74437,-9.847056,-21.883282,145.4535,-10.561901,8.651444,128.361,-1.369654,-9.215403,126.41662,-3.8302548,13.409312,138.186,-24.75254,-11.040314,138.0183,-25.938034,28.22845,108.758156,-6.524918,-22.926537,106.68565,-8.894278,37.2439,75.71868,-21.023008,-34.457466,72.51304,-15.188259
-1.4991479,171.1243,28.887737,1.6090586,175.17476,28.744368,-4.963364,174.8384,27.864542,7.3491225,179.23549,20.459301,-9.065529,178.46733,19.199373,18.530972,171.30101,2.930701,-16.881418,170.67613,1.5589828,19.897806,147.3401,-10.046951,-21.97195,146.101,-10.298245,6.476645,129.82391,-1.581111,-8.265391,127.750824,-4.2260633,13.118204,139.2275,-25.320715,-11.408676,139.13252,-25.975327,28.07771,109.667885,-7.0664344,-22.790453,107.30113,-9.609152,36.64705,76.34104,-20.475567,-34.860638,72.8523,-15.045439
-0.83261955,171.38112,28.891441,2.3122253,175.40427,28.864061,-4.2918854,175.17776,28.210274,8.070951,179.58559,20.596949,-8.374493,178.99112,19.437849,18.685781,172.05368,2.4438114,-16.838228,171.08998,2.4092712,19.222652,147.91576,-10.24965,-22.1367,146.94792,-9.960753,4.555635,131.25009,-2.0689085,-7.578431,129.3282,-4.285044,12.756965,140.24307,-25.802538,-11.622643,139.81413,-25.95923,27.660553,110.68053,-7.5986843,-22.707767,107.65966,-9.947613,36.23697,76.835915,-19.968687,-35.118965,73.08434,-15.012548
-0.11320667,171.55461,29.137001,3.0829554,175.53404,28.952404,-3.5252173,175.3796,28.358765,8.654114,179.67522,20.65963,-7.8037343,179.1049,19.670238,18.623064,172.61987,2.1040757,-16.405415,171.22284,3.2651613,18.458055,148.4919,-10.590979,-22.106813,147.47182,-9.340129,3.0080047,132.43561,-2.5487814,-6.7198606,130.15842,-4.452917,12.234743,140.90561,-26.249083,-12.035334,140.33873,-26.037731,27.118568,111.201996,-8.099455,-22.78503,107.853645,-10.111737,35.787487,76.94536,-19.641777,-35.47238,73.13955,-15.074685
0.69469786,171.66649,29.1466,3.865581,175.66599,29.095243,-2.757269,175.49588,28.618538,9.321511,179.95508,20.476774,-7.1503086,179.10205,19.749546,18.59838,173.03333,1.7900165,-16.112795,171.10709,4.21095,17.701984,149.00845,-10.772554,-21.814463,147.56927,-8.919259,1.4610476,133.71187,-2.7369971,-5.8538294,130.61058,-4.518563,11.663647,140.97443,-26.540142,-12.604273,140.42833,-25.93548,26.541859,111.15744,-8.482068,-22.989182,107.8007,-10.1791525,35.59822,76.89719,-19.481668,-36.16481,73.13454,-15.521784
1.3766276,171.44827,29.145359,4.624669,175.37839,29.023684,-2.0046914,175.36028,28.763142,9.8989935,179.69736,20.39435,-6.579488,178.95508,19.895376,18.623516,173.05786,1.4608439,-15.82591,170.59433,5.118882,16.935598,149.0492,-11.0758095,-21.65405,147.28003,-8.36632,0.05746467,134.66959,-3.1500297,-5.162176,130.64665,-4.9895244,11.065419,140.83374,-26.768179,-13.028569,140.21193,-25.537357,25.959417,111.11001,-8.827852,-23.149792,107.57233,-9.700629,35.52947,76.78376,-19.575958,-36.6665,73.31111,-15.809977
2.148057,171.26053,29.199139,5.3642993,175.20987,28.965523,-1.2728928,175.13507,28.817003,10.683917,179.35095,20.347416,-5.7821274,178.6678,19.872044,18.57241,172.7968,1.0644363,-15.629758,169.77374,5.902599,16.34429,149.03682,-11.485326,-21.44292,146.58325,-7.775039,-0.97359073,135.03998,-3.542446,-4.405356,130.63599,-5.309985,10.246024,140.35596,-27.214277,-13.646972,139.7626,-25.05683,25.29571,110.71928,-9.088332,-23.371836,107.15111,-8.747461,35.38178,76.57038,-19.751915,-37.511032,73.3618,-16.19655
2.9849455,170.80173,29.289377,6.1955695,174.7554,28.999353,-0.44261086,174.67288,28.974112,11.278409,178.76727,20.133364,-5.1754,178.02336,19.98749,18.337427,172.29587,0.44560638,-15.439373,168.60991,6.827839,15.617087,148.50235,-12.115962,-21.108166,145.36209,-6.91477,-2.2222786,135.08429,-4.0771093,-3.4482667,130.30951,-5.2934394,9.7792425,139.51477,-27.90996,-14.162316,138.82718,-24.481874,24.825888,109.97729,-9.417321,-23.97453,106.49217,-7.562983,35.41399,75.88177,-20.389935,-38.459618,73.17101,-16.493786
3.7356534,170.07239,29.292902,6.992469,173.99648,29.07559,0.35768333,173.99431,29.0132,11.9497,177.93318,19.96393,-4.5234175,177.32426,20.10048,18.318033,171.4842,-0.32230502,-14.987616,167.3161,7.4525557,14.955247,147.34688,-12.6319685,-20.980814,143.9421,-6.055589,-3.4180348,134.68506,-4.4996743,-2.7234719,129.55305,-5.466833,9.202613,138.45525,-28.250406,-14.519079,137.75693,-24.083782,24.398882,108.71765,-9.897518,-24.434414,105.918976,-6.3147697,35.22343,74.848274,-20.88345,-39.546867,72.932335,-16.492361
4.41949,169.25766,29.298767,7.8011665,173.05609,28.832718,1.1743796,173.285,28.936207,12.543511,176.77156,19.61952,-3.9256847,176.47502,20.128387,18.246649,170.42781,-0.9708304,-14.738416,165.92853,7.856853,14.511609,146.18753,-12.949668,-20.797052,142.28429,-5.3740745,-4.1167088,133.70688,-4.995757,-2.1771574,128.26402,-5.6981587,8.615497,137.2896,-28.264685,-14.965245,136.48143,-23.601698,24.220346,107.48502,-10.070349,-24.933018,105.079636,-5.081859,34.634296,73.54298,-21.366209,-40.513664,72.8984,-16.299166
5.2655334,168.3299,29.218985,8.607802,172.13158,28.55431,1.97991,172.3129,28.769503,13.177974,175.69852,19.28062,-3.2628849,175.38483,20.108906,18.264872,169.15852,-1.6542805,-14.502089,164.09837,7.9753675,14.163165,144.73766,-13.308805,-20.41957,140.0916,-5.1145434,-4.4491096,132.15337,-5.408726,-1.9365236,126.41573,-6.048293,8.013566,135.88034,-28.228743,-15.414315,134.90436,-23.14794,24.202032,106.60096,-9.9101305,-25.367777,104.17255,-3.627202,33.210945,72.62629,-21.592033,-41.533527,72.857,-15.866994
6.066351,167.17657,28.900982,9.439174,170.95795,28.246588,2.8132863,171.18921,28.461422,13.719765,174.46552,18.737951,-2.7170799,174.13571,19.955673,18.128384,167.86617,-2.4727077,-14.292238,162.59244,8.226998,13.898002,143.40361,-13.903093,-20.234587,138.43369,-4.4037066,-4.2433324,130.63606,-5.493105,-1.8272336,124.367,-6.712757,7.6765747,134.6966,-28.228584,-15.867481,133.5385,-22.611853,23.940659,105.88054,-9.420882,-25.830242,103.341125,-2.2879636,31.7648,72.13274,-21.687693,-42.4348,72.855576,-15.30727
6.7865043,165.9861,28.475681,10.21722,169.7007,27.75006,3.605868,170.06436,28.0628,14.279083,173.09541,18.025385,-2.1132975,172.83513,19.546427,17.870539,166.58174,-3.1471584,-14.069547,161.21745,8.400846,13.794873,142.32806,-14.673926,-20.377913,136.83989,-3.9499457,-3.571907,128.70297,-5.7058477,-2.094728,122.63208,-6.9433966,7.035321,133.44504,-28.118786,-16.411423,132.30496,-22.057129,23.92685,105.60802,-8.635801,-26.30143,102.644966,-0.849453,30.672895,71.8776,-21.47941,-43.24891,72.8011,-14.700342
7.727561,164.9024,28.132645,10.98523,168.70421,27.115788,4.388399,168.85141,27.78386,14.664872,171.852,17.25297,-1.5984033,171.66383,19.581688,17.700972,165.30142,-3.663728,-13.826878,160.11914,8.443831,14.0133505,141.29669,-15.899271,-20.935211,136.00835,-3.7983158,-2.5578594,126.930046,-6.128278,-2.8485377,121.453255,-6.8704658,6.399092,132.24548,-27.86539,-17.119867,131.16344,-21.621115,24.138536,105.32841,-7.608147,-26.91712,102.108536,0.34766132,29.6597,71.82181,-21.14414,-43.873837,72.79138,-14.05959
8.501345,163.78983,27.685413,11.760353,167.54507,26.498543,5.1982665,167.77602,27.413393,15.0981865,170.747,16.615814,-1.1057311,170.63037,19.53097,17.463297,164.12157,-4.162297,-13.806651,159.37427,8.383038,14.031237,140.19461,-16.438566,-21.227005,135.20207,-3.680602,-1.8583213,125.38044,-6.308113,-3.487821,120.40489,-6.7518063,6.0149603,131.12234,-27.596037,-17.511723,130.08781,-21.394068,24.194052,105.19518,-6.591409,-27.683964,101.7324,1.2573904,28.808174,71.96741,-20.89084,-44.388653,72.619514,-13.570821
9.062074,162.77914,27.11556,12.309976,166.4769,25.731144,5.8322864,166.83717,27.07549,15.399658,169.84927,15.995642,-0.72645986,169.9556,19.529263,17.44031,163.39745,-4.702808,-13.672503,158.94528,8.476308,14.035408,139.10652,-16.573105,-21.444466,134.76717,-3.531014,-1.1368656,123.60736,-6.280878,-4.1025133,119.21525,-6.4589906,5.6848006,130.34554,-27.482119,-17.897005,129.41031,-20.982822,24.285938,105.07377,-6.0191207,-28.48223,101.66579,2.0381088,28.250338,71.99894,-20.613142,-44.83875,72.651695,-13.317518
9.471579,162.219,26.627342,12.698105,165.90594,25.160215,6.266103,166.29059,26.70293,15.755622,169.48526,15.605441,-0.31995437,169.72473,19.363192,17.411268,162.99213,-5.1188645,-13.683993,159.01408,8.386836,14.043235,138.36568,-16.324125,-21.810528,134.94232,-3.2930973,-0.5557138,122.28173,-6.0429664,-4.767966,118.89215,-5.8413353,5.5165424,129.91289,-27.531534,-18.13555,129.25479,-20.711184,24.53328,105.23855,-5.7211375,-29.284538,101.75159,2.4347725,28.175882,72.024445,-20.534643,-45.31337,72.587364,-13.161843
9.735318,162.12653,26.236187,12.987324,165.81587,24.839285,6.5794387,166.23093,26.468548,16.027205,169.65717,15.403402,0.021955589,170.04636,19.282948,17.514925,163.05232,-5.2737,-13.628821,159.41988,8.27953,13.849073,138.23155,-16.111572,-22.058044,135.47032,-3.175508,-0.21331833,121.58671,-5.9656773,-5.4118705,119.193214,-5.1192117,5.496902,129.84248,-27.457592,-18.305162,129.21739,-20.622963,24.927439,105.391045,-5.840982,-29.992128,101.995285,2.5585139,28.162643,72.15452,-20.443583,-45.69288,72.55345,-13.057624
9.789485,162.65265,26.077902,13.101195,166.33095,24.802927,6.671289,166.7811,26.345139,16.13183,170.18028,15.241832,0.14083098,170.59729,19.099905,17.554342,163.26167,-5.4150147,-13.735123,160.15752,8.141234,13.858347,138.29218,-15.984108,-22.22929,136.3588,-3.3076713,0.44146365,121.694405,-5.1588087,-5.8285275,119.80219,-4.5470996,5.5003204,130.04039,-27.359808,-18.372337,129.45064,-20.6701,25.150715,105.47049,-5.988185,-30.713818,102.343025,2.289588,28.530567,72.094345,-20.4567,-45.991287,72.558914,-13.111033
9.713876,163.45793,25.904625,13.063856,167.18132,24.899443,6.6096377,167.58119,26.355602,15.918002,171.18011,15.151978,-0.054766066,171.43254,19.048088,17.696379,163.84987,-5.4556274,-13.810278,161.10274,7.799471,14.272533,138.75412,-15.633759,-22.875986,137.57974,-3.6482973,0.9817826,122.14013,-4.692569,-6.5748343,121.03011,-3.4288971,5.824921,130.57397,-27.294945,-18.213465,130.13618,-20.737867,25.507792,105.67461,-6.3361664,-31.151093,102.93217,1.8608005,29.059948,72.24768,-20.426437,-45.968304,72.60723,-13.365441
9.444592,164.77095,25.963062,12.774913,168.4878,24.860048,6.3750978,168.9064,26.55918,15.512335,172.58098,15.200133,-0.4439185,172.62494,19.10335,17.749247,164.84793,-5.4211173,-13.851374,162.24648,7.486861,14.634369,139.56218,-15.288387,-23.071684,138.74492,-3.6538434,1.5754411,122.81047,-4.4016533,-6.9246917,121.95163,-2.9885445,6.078741,131.27347,-27.205822,-18.02621,130.88783,-20.708118,25.609608,105.91214,-6.751528,-31.552889,103.613625,1.3761214,29.630028,72.34351,-20.494892,-45.513603,72.634605,-13.63485
9.1305065,166.05254,26.00844,12.388618,169.85484,25.001415,5.934295,170.10094,26.450209,15.066611,173.95592,15.238769,-0.8232577,173.95093,19.305578,17.839754,165.86049,-5.2337728,-14.17747,163.56754,7.1269565,15.082898,140.27817,-14.639914,-23.237917,139.91447,-3.8550208,2.1883442,123.494446,-3.9365833,-7.2475996,122.92114,-2.5451996,6.5600204,132.45145,-27.037277,-17.685198,132.13797,-20.822142,25.47918,106.07502,-7.2021027,-31.680803,104.40665,0.46671197,30.233276,72.41554,-20.668545,-45.05126,72.78238,-13.65752
8.470974,167.60182,26.234253,11.773379,171.3936,25.339533,5.261793,171.64412,26.568895,14.849263,175.39764,15.596864,-1.200756,175.49419,19.14172,18.244005,167.08665,-4.7344093,-14.448197,165.09181,6.7478514,15.717336,141.40355,-14.079272,-23.407452,141.21323,-4.1996527,2.8834422,124.490234,-3.564412,-7.714404,123.91739,-2.4626286,6.7809067,133.4375,-26.971226,-17.430872,133.27058,-21.00735,25.29129,106.43367,-7.7266483,-31.882254,105.270775,-0.43421423,31.065962,72.507225,-20.678751,-44.25442,72.90985,-13.770552
7.7239285,169.30377,26.353662,10.947926,173.16351,25.452555,4.481234,173.30888,26.918388,14.498874,176.92407,15.852507,-1.630586,177.30092,18.97801,18.489788,168.2487,-4.0315866,-14.767502,166.7879,6.1633396,16.577532,142.46039,-13.340849,-23.507318,142.70023,-4.769109,3.424749,125.56762,-3.3150988,-8.228961,125.10942,-2.5038338,7.1603155,134.56691,-26.816334,-17.099438,134.46228,-21.26431,25.19683,106.86673,-8.104231,-31.719809,106.18761,-1.4146297,31.911274,72.834854,-20.454535,-43.458836,73.092545,-13.703946
6.995121,170.9802,26.599699,10.122048,174.9178,25.70793,3.681661,174.90663,27.28551,13.848988,178.6424,16.15621,-2.3114436,178.78108,19.021736,18.678078,169.60767,-3.213167,-15.07118,168.38266,5.8097415,17.579136,143.79909,-12.5407,-23.479939,144.64284,-5.6590114,4.2728357,126.53351,-3.3060465,-9.280405,126.22807,-2.6645968,7.612312,135.80574,-26.686485,-16.775204,135.81557,-21.681185,24.924416,107.16249,-8.43254,-31.18559,107.22218,-2.2068691,32.87519,73.19074,-20.43327,-42.48602,73.71399,-13.756956
6.1652484,172.625,26.950914,9.32825,176.52206,26.014793,2.8404107,176.57538,27.413738,13.203565,179.99419,16.37648,-3.0328727,180.28961,19.09129,18.984747,170.83893,-2.3550315,-15.403856,169.99292,5.4888086,18.68297,145.08304,-11.653373,-23.399073,146.38957,-6.45361,5.0845494,127.54206,-3.4583702,-10.565869,127.04932,-2.9829757,8.191152,136.93265,-26.61041,-16.3809,137.10182,-22.130625,25.027758,107.67677,-8.639566,-30.774054,108.05489,-2.9736526,33.87042,73.78177,-20.334703,-41.822445,74.28804,-13.743708
5.227054,174.04608,27.26093,8.498856,177.8646,26.350313,1.9647987,178.068,27.500628,12.473504,181.27263,16.754192,-3.8171532,181.49768,19.090578,19.261915,171.61636,-1.4329371,-16.003746,171.47522,4.792999,19.683504,146.00494,-10.97644,-23.337303,147.71956,-7.310704,5.6895165,128.49066,-3.4750917,-11.105898,127.98419,-3.2588584,8.8882475,137.70688,-26.267717,-15.941685,138.04207,-22.60783,25.381538,108.13364,-8.736813,-30.366364,108.891335,-3.7594764,34.864574,74.25718,-20.127432,-41.361362,74.870026,-13.796338
4.4647093,175.24281,27.495428,7.767895,179.01068,26.509195,1.1839268,179.24815,27.246248,11.882891,182.41144,17.061749,-4.480891,182.62213,19.177696,19.270342,172.35019,-0.44789782,-16.291937,172.76329,4.002504,20.551277,146.85213,-10.158312,-23.280201,149.06267,-8.158327,6.1558247,129.27608,-3.595991,-11.627097,128.93213,-3.872065,9.624776,138.41292,-25.643782,-15.418351,138.91881,-22.894966,25.558203,108.34955,-8.621642,-30.125751,109.756966,-4.302758,35.662987,74.60361,-19.942944,-40.898605,75.431854,-13.854136
3.4250875,176.21794,27.696815,6.7354136,179.95482,26.635519,0.1433002,180.21146,27.340593,11.140779,183.19193,17.349445,-5.2553,183.43494,18.971222,19.08714,172.88829,0.539987,-16.504772,173.6488,3.267824,21.64746,147.56702,-9.240545,-22.968637,150.10951,-9.142049,6.682278,130.147,-3.4607956,-11.855271,129.72737,-4.5047345,10.335012,138.97322,-24.958199,-14.81785,139.44354,-23.220564,26.00713,108.58429,-8.467199,-29.64821,110.34479,-4.6785746,36.36375,74.81671,-20.035109,-40.517307,75.913475,-14.093636
2.6369605,176.74371,27.760077,5.8829126,180.5947,26.924143,-0.71430427,180.7024,27.67026,10.570564,183.79501,17.593332,-5.8738537,183.98334,18.869137,18.976511,173.19913,1.5269108,-16.642597,174.2982,2.3899076,22.635847,147.9834,-8.239794,-22.978012,150.75246,-10.181676,7.1622944,130.85431,-3.1247733,-12.244001,130.21915,-5.2134423,10.922865,139.1184,-24.597527,-14.093008,139.79651,-23.563911,26.33865,108.76986,-8.267261,-29.356207,110.813354,-5.1224914,36.932182,75.10317,-20.206488,-40.156803,76.30474,-14.216405
1.8527082,177.27214,27.937967,4.997356,181.23688,27.250868,-1.6261932,181.10774,27.769342,9.729955,184.17917,17.644905,-6.733395,184.33307,18.89699,18.831516,173.18678,2.5053456,-16.865711,174.68599,1.5239489,23.45799,148.2032,-7.3945875,-22.762035,151.15707,-11.265482,7.5735135,131.28447,-2.8239615,-12.309834,130.71724,-5.6907964,11.612071,139.17224,-24.082743,-13.313751,139.80136,-23.825737,26.498047,108.55637,-7.7052603,-28.763853,110.966095,-5.272591,37.549908,75.548744,-20.995436,-39.72829,76.54932,-14.472773
0.8216104,177.4328,28.211624,3.9804957,181.37099,27.456171,-2.65253,181.25209,27.729824,9.021826,183.79604,17.868927,-7.439731,184.40392,18.8283,18.732395,172.82175,3.4534411,-17.078348,174.66345,0.66907424,24.215105,148.09868,-6.7387414,-22.406046,151.20763,-12.489045,7.932389,131.43434,-2.6010642,-12.154072,131.00798,-6.1780353,12.228242,138.66484,-23.698812,-12.7198715,139.40732,-24.130795,26.703293,108.27006,-6.65157,-28.15294,110.826324,-5.2191806,38.24005,76.13966,-21.733995,-39.27187,76.5453,-14.776124
-0.07110064,177.28609,28.363419,3.0174367,181.24048,27.40035,-3.605573,181.0326,27.826733,8.292504,183.5332,17.995985,-8.135188,184.04655,18.657394,18.616932,172.12685,4.285625,-17.179878,174.50359,-0.15856299,24.974403,147.59406,-5.8613825,-22.159122,150.89659,-13.3092375,8.249204,131.2627,-2.1189904,-12.107206,130.56522,-6.5821857,12.729517,137.99864,-23.169281,-12.116608,138.9087,-24.449263,26.869125,107.690155,-5.7311187,-27.5016,110.507744,-5.160679,38.730732,76.641075,-22.724718,-38.603577,76.25896,-15.264086
-1.0131077,176.88358,28.089117,2.1316357,180.81404,27.256922,-4.508561,180.65677,27.493767,7.5295696,183.0018,17.869877,-8.950114,183.56717,18.17889,18.35996,171.3935,5.1547217,-17.392563,173.91629,-0.9482372,25.761591,147.19055,-4.740836,-21.821169,150.30486,-14.112196,8.88168,130.87874,-1.7207323,-11.836012,130.04774,-7.155957,13.327254,137.18834,-22.403353,-11.383902,138.11826,-24.628157,26.952887,106.89415,-4.5387025,-27.008947,109.74334,-4.940464,38.920525,77.00548,-23.352024,-37.95073,75.58587,-15.502634
-1.9234184,176.09528,27.898912,1.2188948,180.05168,27.143986,-5.422514,179.8637,27.313555,6.767924,182.21143,17.821524,-9.728288,182.68692,17.80892,18.104761,170.58939,6.024329,-17.381807,173.19029,-1.6283475,26.358036,146.56181,-3.7958992,-21.53553,149.7652,-14.993895,9.457424,130.16302,-1.5404116,-11.614569,129.59393,-7.592933,14.065526,136.08759,-21.712692,-10.738127,136.99854,-24.879908,27.086327,105.86596,-3.166183,-26.54486,108.74199,-4.921743,38.971375,77.14043,-23.800158,-37.141155,74.59194,-15.979057
-2.9587433,175.11989,27.804396,0.13338509,179.12323,27.051994,-6.4942584,178.79352,26.90923,6.041302,181.14114,17.894398,-10.405224,181.57355,17.352915,18.083908,169.16368,6.9142337,-17.503077,172.16328,-2.261697,27.087067,145.60005,-2.9825835,-21.230093,148.75772,-15.888785,10.34985,129.20094,-1.3172444,-11.384451,128.87843,-7.763907,14.588188,134.6423,-20.954145,-9.935248,135.71994,-25.179678,27.09696,104.68105,-1.6163418,-26.345644,107.55209,-5.34507,38.93436,77.29896,-23.887493,-36.058285,73.496895,-16.73022
