x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16
5.46131,204.65031,12.658792,8.96222,208.03134,10.911499,2.288713,208.41422,10.700796,14.088541,207.51591,1.5842668,-2.3725717,208.22247,1.4085456,21.16913,189.32487,-9.3310375,-13.686653,195.19353,-9.418416,42.873913,175.89702,-3.8423343,-38.499863,184.87115,-11.588449,60.73239,183.0436,10.0272455,-62.764244,184.11311,-5.566137,5.7445903,139.78224,-5.563259,-15.4949665,141.78545,-10.47089,-1.4201971,107.07582,12.550017,-13.931571,105.366714,-2.4626613,-9.669183,73.641846,20.439697,-3.481561,75.824486,-22.037674
4.899706,204.41992,12.538618,8.366366,207.85211,10.807896,1.6932958,208.0816,10.439677,13.635274,207.5212,1.5988455,-2.8215454,207.93935,1.2033712,21.34845,189.35632,-8.834635,-13.776001,194.69148,-10.622896,42.5628,175.98453,-1.4171234,-37.99903,182.96513,-12.573862,59.092728,183.60214,13.678686,-62.208576,180.9478,-6.553102,6.25514,139.80086,-6.010387,-15.019054,141.63396,-11.729173,-0.65924513,107.94012,13.451019,-13.623119,105.469635,-3.0779822,-8.594458,74.10579,19.327837,-3.1527312,75.57702,-22.226791
4.5633836,204.2669,12.441832,7.98079,207.74387,10.704175,1.3104659,207.86255,10.2986555,13.291486,207.38466,1.5068514,-3.1798186,207.68233,1.077399,21.416067,189.40213,-8.206272,-13.812858,194.15912,-11.710377,41.954098,175.90903,0.9149189,-37.405994,181.09282,-13.739401,56.780823,184.00308,17.4936,-61.512936,177.74533,-7.86658,6.7453666,139.88087,-6.34918,-14.579798,141.62326,-12.940046,0.09449308,109.045044,14.492675,-13.283909,105.62269,-3.6397638,-7.5169516,74.71812,17.785631,-2.8447099,75.34029,-22.264118
3.970417,204.11073,12.260997,7.397198,207.6271,10.623026,0.7317992,207.69003,10.085298,12.792529,207.45145,1.4678082,-3.697224,207.42094,0.76210433,21.591496,189.38957,-7.675904,-13.800966,193.56883,-12.787404,41.103024,175.85272,3.500333,-36.637997,179.3206,-14.90301,54.114532,184.46286,21.290903,-60.413063,174.48763,-8.620064,7.4525766,140.2797,-6.764133,-13.849165,141.67961,-14.126869,0.7307582,110.25561,15.4684,-12.90981,105.83239,-4.2003503,-6.2185845,75.64215,15.876096,-2.357522,75.15868,-22.25723
3.3321364,203.90907,11.951767,6.7324944,207.55273,10.548272,0.08404779,207.51436,9.845518,12.267745,207.6045,1.4199777,-4.2256346,207.1627,0.3994164,21.745127,189.49707,-7.1833315,-13.646693,193.0915,-13.796005,40.088554,175.95593,5.707073,-35.83075,177.7225,-15.821677,50.775692,184.85387,24.851082,-59.03421,171.52412,-8.806463,8.249683,140.69374,-7.052256,-12.962152,141.6711,-15.117516,1.4269196,111.632835,16.350801,-12.353469,105.999245,-4.7351356,-4.6796384,76.74172,13.733891,-1.9698529,74.9808,-22.295416
2.7251194,203.70901,11.728454,5.991545,207.51324,10.438581,-0.63775414,207.24051,9.654699,11.69602,207.68304,1.2903721,-4.7729573,207.09314,0.2101354,21.69219,189.78246,-6.5827756,-13.41778,192.81665,-14.702417,38.985054,176.14122,7.66649,-34.830257,176.43312,-16.559872,46.905846,185.26616,27.992048,-57.19355,168.60384,-8.444485,9.117996,141.1859,-7.4292502,-11.855758,141.7871,-16.03408,2.1171186,113.09799,17.189198,-11.713366,106.089264,-5.417163,-3.1254528,78.161446,11.398698,-1.684011,74.77499,-22.398632
2.1544738,203.71497,11.4999485,5.412046,207.53644,10.262639,-1.2129232,207.20213,9.383492,11.206795,207.86667,1.1597408,-5.2493916,207.00078,-0.11466771,21.582802,190.01323,-6.0125666,-13.075673,192.57037,-15.508731,37.66139,176.3439,9.534234,-33.662308,175.17627,-16.96936,42.44877,185.40535,30.76164,-55.09729,165.93253,-7.7278295,9.903422,141.67935,-7.6300373,-10.823383,141.8803,-16.849968,2.6204379,114.442764,17.729,-11.088978,106.25913,-6.13835,-1.3969281,79.75694,9.057774,-1.3832586,74.57897,-22.43696
1.692511,203.76964,11.389182,4.8284717,207.69267,10.132423,-1.769284,207.13873,9.215881,10.682335,208.06212,1.0269743,-5.7005887,206.88414,-0.33179638,21.368359,190.47049,-5.4009175,-12.682134,192.43811,-16.277098,35.896614,176.51033,11.373104,-32.361404,174.0205,-17.287703,37.489555,185.72508,33.132435,-52.63049,163.6096,-6.670136,10.738473,142.3189,-7.88109,-9.801801,142.19348,-17.589014,3.0852218,115.770065,17.862112,-10.433397,106.44414,-6.8590174,0.51658064,81.33747,6.5754795,-0.9190212,74.47208,-22.410818
1.2187841,204.01797,11.277257,4.232278,208.01126,9.9697895,-2.3229716,207.20096,8.962952,10.257095,208.4106,1.0059648,-6.1200485,206.90408,-0.52707756,21.12239,191.15019,-4.7067366,-12.191449,192.56941,-16.833084,33.78703,176.79124,13.172882,-30.900646,173.05095,-17.503735,32.05825,185.75258,35.125862,-49.802227,161.5907,-5.587433,11.580437,143.04155,-8.013456,-8.641075,142.53221,-18.333195,3.5251586,116.692184,17.774097,-9.7652645,106.7017,-7.524801,2.5292199,82.81917,4.151424,-0.5669586,74.384674,-22.410711
0.75693184,204.2668,11.164021,3.671496,208.3464,9.889256,-2.8630903,207.36005,8.85533,9.826023,208.93576,1.0431342,-6.4937897,207.1191,-0.64951533,20.774305,191.80371,-3.9158182,-11.734062,192.8515,-17.42594,31.150152,176.89555,14.98089,-29.308445,172.25105,-17.963247,26.758955,185.61069,36.44557,-46.615807,159.9247,-4.328689,12.266187,143.69923,-7.9515676,-7.4987354,142.90408,-18.945316,3.8672168,117.18208,17.546244,-9.016155,106.99149,-8.20125,4.6869774,84.44599,1.803293,-0.22815815,74.25776,-22.346397
0.41255754,204.63562,11.099914,3.205566,208.82855,9.911092,-3.2894282,207.66006,8.823608,9.469836,209.57079,1.1275897,-6.793058,207.4285,-0.7845998,20.500473,192.55023,-3.074492,-11.2045555,193.14095,-18.044624,28.492552,176.91028,16.422754,-27.815615,171.89359,-18.045416,21.225039,185.60878,37.031303,-43.297115,158.82516,-3.0320208,12.810598,144.2417,-7.8562584,-6.46175,143.28505,-19.341469,4.164204,117.5516,17.128603,-8.363525,107.46556,-8.885624,7.0040636,85.90383,-0.35980934,-0.05984262,74.194244,-22.120552
-0.048885755,205.00714,11.060022,2.696931,209.2677,10.013251,-3.771064,208.05064,8.843411,9.052286,210.20529,1.2683225,-7.1203213,207.81944,-0.86693764,20.299042,193.35233,-2.1881924,-10.616826,193.66495,-18.571486,25.790083,177.20923,17.665949,-26.374025,171.69759,-17.867823,15.46222,185.61862,37.04686,-40.04522,158.11899,-1.5572208,13.423275,144.86989,-7.7235374,-5.3328233,143.765,-19.708864,4.4959755,117.72049,16.547537,-7.6512127,107.88017,-9.531364,9.577797,87.41361,-2.5389392,0.1627697,74.22831,-21.890987
-0.5597126,205.46349,11.117587,2.0838058,209.79543,10.088877,-4.3537474,208.4374,8.928303,8.62579,210.89847,1.5242481,-7.5039544,208.22852,-0.85249627,19.912647,194.1327,-1.2019352,-10.087377,194.28033,-19.015041,23.247145,177.5427,18.632029,-24.79632,171.7305,-17.648354,10.105587,185.6359,36.3259,-36.80804,158.08284,-0.04366712,14.036288,145.53824,-7.495245,-4.1639466,144.25194,-19.987041,4.796072,117.71055,15.79419,-6.940753,108.328186,-10.1073885,12.076989,88.58604,-4.4412894,0.32952714,74.32113,-21.618675
-1.0448124,206.00545,11.215145,1.5406066,210.36272,10.145919,-4.914341,208.94978,9.112561,8.188903,211.59982,1.7375779,-7.9228315,208.74379,-0.7865596,19.318796,195.0271,-0.23827499,-9.408325,194.88007,-19.34217,20.694878,178.06825,19.509834,-23.301441,171.95909,-17.180264,4.9782777,185.4711,35.11674,-33.720222,158.59857,1.5148411,14.614958,145.9545,-7.1162496,-2.97444,144.69026,-20.307499,5.317236,117.43519,14.861606,-6.2229123,108.84289,-10.636553,14.235201,89.19706,-6.0790696,0.6204723,74.47866,-21.527588
-1.4673104,206.4394,11.387967,1.044378,210.82706,10.291412,-5.3900943,209.33635,9.321348,7.713813,212.31859,2.0264947,-8.315641,209.22719,-0.66336393,18.897137,195.84172,0.7086417,-8.8788595,195.51945,-19.60949,18.217531,178.58058,20.067953,-21.97831,172.25584,-16.588482,0.120678045,185.1381,33.36894,-30.779024,159.40295,3.1900966,15.172305,146.39894,-6.806196,-1.9316438,145.09036,-20.546429,5.9045153,116.91611,13.795536,-5.5878196,109.205666,-11.104534,16.200953,89.47958,-7.501393,1.0573915,74.533356,-21.338503
-1.9558622,206.90703,11.601503,0.4522026,211.36177,10.513465,-5.9370327,209.6675,9.476812,7.218595,212.91585,2.3245149,-8.731771,209.57309,-0.5229558,18.5823,196.4889,1.6070101,-8.30882,196.09918,-19.792965,15.700335,178.80176,20.298197,-20.855038,172.7452,-15.819138,-4.1651034,184.7607,31.186462,-27.88719,160.41,5.007807,15.718282,146.77655,-6.4344187,-0.9439427,145.59686,-20.77702,6.6193337,116.20868,12.566106,-4.942011,109.661224,-11.415057,18.04529,89.36526,-8.747951,1.3904312,74.5695,-21.072374
-2.5114248,207.20683,11.75019,-0.18219227,211.71214,10.683151,-6.534482,209.93967,9.649431,6.7050495,213.43018,2.6786056,-9.098799,209.74556,-0.4687339,18.231453,197.06705,2.3956308,-7.90189,196.63649,-19.82204,13.582283,179.12021,20.388996,-19.981342,173.41322,-14.743143,-7.7392063,184.53085,28.605278,-25.144922,161.65352,6.775775,16.086472,147.17691,-6.048278,-0.14122963,146.11084,-20.8034,7.5171165,115.3581,11.113955,-4.2884765,110.060425,-11.50746,19.70437,88.62951,-10.001215,1.6972202,74.629486,-20.646742
-2.9974144,207.51974,12.043127,-0.681512,212.02002,10.926592,-7.0319343,210.22282,9.925425,6.22645,213.76704,3.005448,-9.51187,210.0525,-0.24099396,17.70811,197.78891,3.0630066,-7.5200768,197.1126,-19.737938,11.67547,179.56778,20.299643,-19.077002,173.95203,-13.735842,-10.716915,184.38567,25.646317,-22.757994,163.06944,8.440897,16.352154,147.58841,-5.6543736,0.41339782,146.5187,-20.62856,8.624936,114.5047,9.435324,-3.73161,110.288635,-11.718084,21.209066,87.53246,-11.183965,1.816742,74.6331,-19.88602
-3.415365,207.81859,12.358978,-1.1014652,212.30283,11.178765,-7.4505954,210.48769,10.203669,5.784357,214.0388,3.3291318,-9.951045,210.28227,0.0475565,17.184155,198.28632,3.7429278,-7.3198204,197.38144,-19.570322,9.827956,179.89233,20.242428,-18.214272,174.15224,-12.811201,-13.13062,184.16634,22.50517,-20.913431,164.41026,10.004826,16.677055,147.76337,-5.160161,0.8777915,146.76465,-20.295889,9.736078,113.45206,7.662612,-3.3085892,110.30519,-11.90772,22.612587,86.14875,-12.2153225,2.1052234,74.413055,-19.31545
-3.95071,207.96368,12.67411,-1.5822729,212.41882,11.479627,-7.917938,210.62299,10.386035,5.3043385,214.2285,3.7264569,-10.383526,210.32405,0.31588137,16.752527,198.66943,4.5694766,-7.2275295,197.44194,-19.311457,8.169796,180.09729,20.116146,-17.448212,174.12556,-12.122916,-14.990711,183.8894,19.699457,-19.21342,166.00642,11.302406,16.913115,147.65007,-4.731225,1.1828767,146.70718,-19.821743,11.067753,112.24552,5.789133,-2.9122205,109.991936,-12.058666,23.809282,84.24951,-13.180165,2.4268548,74.0477,-18.832556
-4.475782,207.8887,12.933286,-2.1059444,212.34338,11.762352,-8.4085245,210.52325,10.547881,4.894764,214.20767,4.114917,-10.737997,210.18985,0.48831046,16.416882,198.83554,5.3548846,-7.113055,197.41446,-19.028177,6.6547046,180.15698,19.884632,-16.859589,173.84424,-11.607971,-16.492662,183.46701,17.22434,-17.795893,167.74414,12.500524,17.265106,147.31755,-4.295586,1.3201107,146.62482,-19.190573,12.428548,111.01266,3.9206023,-2.3656013,109.66459,-12.273741,24.836813,82.11557,-14.085426,2.538122,73.741844,-18.250254
-5.0290246,207.75829,13.1539,-2.649404,212.21706,12.023066,-8.916084,210.36012,10.654857,4.5294333,213.99675,4.4814563,-11.030413,209.9379,0.58809006,16.050455,198.83635,6.2989144,-6.8860226,197.2938,-18.544455,5.13086,179.9878,19.42011,-16.353987,173.75586,-10.8708725,-17.756796,182.56369,14.939495,-16.588957,169.74408,13.540316,17.466722,146.87152,-3.78769,1.5711523,146.48402,-18.69199,14.008404,109.791435,1.9070629,-1.7667987,109.317726,-12.521392,25.681501,79.593056,-14.875849,2.5389595,73.46039,-17.715021
-5.5965605,207.52296,13.33998,-3.162638,211.9669,12.26268,-9.390515,210.13385,10.715354,4.060434,213.60533,4.6889157,-11.47666,209.56538,0.6759308,15.848064,198.55411,7.2539825,-6.453252,197.05301,-18.339705,3.6628458,179.7759,19.087027,-15.60601,173.617,-10.253524,-18.956608,181.64653,13.784884,-15.528146,171.25882,14.349961,17.66912,146.39441,-3.4340425,1.8301814,146.18704,-18.30591,15.700171,108.610725,-0.162407,-1.3719296,108.97283,-12.738398,26.394361,77.05223,-15.612624,2.3771403,73.08381,-17.312109
-6.1002946,207.15305,13.438462,-3.663761,211.62251,12.454739,-9.836272,209.76538,10.732532,3.7298756,213.17307,4.957003,-11.652094,209.04561,0.6192419,15.680318,198.23329,8.27683,-5.8080525,196.60558,-18.07306,2.3200574,179.34496,18.731525,-15.466272,173.3542,-9.633062,-19.95188,180.83577,12.720563,-15.037624,172.82962,15.121063,18.094847,145.86604,-3.2219923,2.116856,145.91855,-17.85477,17.367851,107.68055,-2.1899726,-1.1609793,108.651924,-12.960649,27.11485,75.00959,-16.279722,2.2525754,72.87015,-16.838732
-6.4879055,206.72046,13.555746,-4.049037,211.19144,12.6182995,-10.196719,209.33894,10.820197,3.4391353,212.77121,5.2052093,-11.837076,208.4124,0.60025984,15.402424,197.89201,9.226477,-5.0649166,196.18378,-17.935205,1.1790483,178.97926,18.314949,-15.350569,173.32909,-9.044257,-20.572216,180.51132,11.704332,-15.13709,174.39052,15.724769,18.448936,145.4342,-3.015444,2.4161863,145.71072,-17.559708,18.907084,107.24207,-4.0473146,-1.0336419,108.50203,-13.065845,27.775545,73.84614,-16.720972,2.1608117,72.75695,-16.381493
-6.8888316,206.18132,13.590849,-4.527861,210.72682,12.788687,-10.588402,208.76047,10.807674,3.152362,212.46817,5.5098166,-11.941952,207.88625,0.5132761,15.067662,197.62654,10.113248,-4.1953354,195.76418,-17.94713,0.66813904,178.36076,17.864674,-15.332295,173.3738,-8.547643,-20.845324,180.16402,10.722534,-15.354434,175.85828,16.197573,18.749096,145.09659,-2.8908281,2.8930328,145.5202,-17.327187,20.191679,107.169014,-5.4087567,-1.025793,108.49694,-13.016871,28.130543,73.39318,-16.94336,1.8477157,72.82058,-16.026556
-7.307486,205.87102,13.593204,-4.9585114,210.43202,12.861788,-10.918429,208.395,10.648659,2.8465743,212.24356,5.727997,-12.076656,207.50157,0.39391387,14.729911,197.46376,10.891027,-3.4789143,195.4855,-17.934948,0.2537981,177.7268,17.299717,-14.926624,173.33238,-8.141388,-21.086002,179.84598,9.861693,-15.697452,176.80963,16.474005,18.950619,145.19026,-2.5718927,3.4564908,145.53258,-17.331715,21.228107,107.422226,-6.066778,-0.95159894,108.58862,-12.970197,28.30726,73.268295,-16.954473,1.6289167,72.91763,-15.780609
-7.8813133,205.75372,13.617643,-5.422199,210.24013,12.812737,-11.361124,208.24382,10.49684,2.407326,212.2256,6.0431037,-12.369233,207.35843,0.31586766,14.430345,197.4854,11.465268,-2.9278336,195.39789,-17.95023,0.00999207,177.24129,16.681986,-14.355959,173.22742,-7.8276224,-21.254925,179.58023,9.002032,-15.4366455,177.17383,16.861874,19.118397,145.4604,-2.300482,4.134293,145.67445,-17.462132,21.915594,107.75987,-6.323044,-0.7819451,108.761604,-13.00874,28.360725,73.35691,-16.871069,1.4145036,72.996864,-15.554033
-8.375839,205.71452,13.690697,-5.854187,210.16106,12.864798,-11.803341,208.21524,10.522602,2.0263884,212.22653,6.3094325,-12.5985775,207.28815,0.30551696,14.094688,197.58754,11.946113,-2.6593595,195.4925,-17.87339,-0.018722571,176.79572,16.083422,-13.775331,173.13841,-7.701832,-21.259563,179.29256,7.9079485,-15.084722,177.35184,16.95069,19.487606,145.8176,-2.0188036,4.79339,146.02936,-17.564089,22.179525,108.07833,-6.1375837,-0.5046162,109.05747,-13.105739,28.16365,73.32909,-16.67817,1.1890091,73.01812,-15.501612
-8.669038,205.61652,13.836056,-6.1761074,210.07565,13.009578,-12.099712,208.09454,10.649794,1.7860961,212.19968,6.561436,-12.782147,207.29478,0.41879803,13.79511,197.68481,12.297975,-2.649664,195.68774,-17.752129,-0.029740358,176.55956,15.612651,-13.163524,172.967,-7.942616,-21.166147,178.97229,7.2776875,-14.823444,177.21909,16.6257,19.939936,146.1593,-1.776708,5.3028727,146.38948,-17.564646,22.120043,108.34508,-5.959581,-0.10010345,109.33784,-13.340554,27.822723,73.39334,-16.429365,0.8928482,73.095314,-15.524076
-8.870122,205.53761,14.012373,-6.4214334,210.0238,13.2040205,-12.366772,208.02422,10.899402,1.6230383,212.2384,6.885373,-12.926803,207.3911,0.6346708,13.478027,197.84628,12.605591,-2.6446333,195.97101,-17.687748,-0.16437851,176.43468,15.612606,-12.373332,172.81519,-8.559976,-21.106796,178.24619,6.433222,-14.552431,176.76501,15.920386,20.25496,146.3469,-1.5255312,5.761033,146.56262,-17.48137,21.93954,108.508514,-5.668214,0.33770692,109.40556,-13.567332,27.39912,73.450424,-16.14946,0.63327444,73.07225,-15.568012
-8.866564,205.47221,14.18564,-6.4317775,209.95737,13.356988,-12.380718,207.94814,11.085339,1.6231602,212.24649,7.103819,-12.951121,207.46254,0.84024906,13.398244,197.9085,12.801048,-2.6908665,195.98837,-17.540989,-0.369714,176.41408,15.620689,-12.163634,172.45462,-8.982207,-21.098124,177.56569,5.9494853,-14.962809,176.09967,15.169397,20.5155,146.31895,-1.2965933,6.1550307,146.4549,-17.506746,21.899696,108.52204,-5.368357,0.73138624,109.32043,-13.844945,27.159811,73.510895,-16.02949,0.43249896,73.04719,-15.543328
