x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16
-6.873857,211.86835,19.37698,-3.3791437,214.83167,16.980043,-10.144944,215.10083,16.871582,1.9587485,213.07124,7.6578827,-14.523313,213.5785,7.297204,12.57258,200.08514,-2.491436,-23.988127,196.3576,0.88695866,38.48299,194.28116,-6.395673,-41.447296,179.00746,-10.526778,60.420815,191.77892,2.8237011,-55.63133,161.18283,-20.3063,10.635256,146.68132,-10.620171,-9.819283,144.5743,-1.8452384,15.719581,109.01731,-8.250461,6.0390635,111.337585,13.795877,1.5208099,87.222534,-36.054134,18.457449,76.041145,10.79996
-6.5653763,210.75966,20.092682,-3.0581841,213.63655,17.624968,-9.830078,213.94836,17.519283,2.0492103,211.99947,8.219768,-14.454054,212.33383,8.182292,12.052986,198.72855,-2.1932135,-23.79384,195.57703,1.4757248,38.00466,197.03928,-8.588906,-42.56513,180.3276,-10.529355,60.63736,197.80759,-1.036226,-57.838287,164.02983,-21.106094,10.894675,145.60043,-9.082469,-8.843015,143.49707,0.46655765,15.3684225,107.80067,-9.8791485,8.170653,110.18573,15.144529,-0.6942571,87.13527,-38.00079,20.464254,75.01319,11.690401
-6.152158,209.31055,20.764648,-2.7071505,212.26556,18.286455,-9.468273,212.62054,18.422106,2.202839,210.63197,8.701667,-14.259089,210.98152,9.02895,11.6810875,197.8609,-2.2348318,-23.45727,194.52675,2.586167,36.99646,199.63803,-10.648094,-43.19768,181.8448,-10.583935,60.02326,203.07542,-5.832594,-59.55916,166.79326,-21.111067,11.150152,144.27785,-7.921974,-7.8637958,142.18204,2.5299652,15.040101,106.69712,-11.559815,9.848859,108.948685,16.634602,-2.4292393,86.1921,-39.031467,22.15106,73.78426,11.969218
-5.4961257,207.80316,21.37401,-2.1201844,210.82285,18.885159,-8.886441,211.10927,19.139275,2.4761138,209.3743,9.073155,-13.975502,209.58212,9.849579,10.970293,196.65619,-2.7945962,-23.222744,193.46489,4.2596946,35.151962,201.38498,-13.118685,-43.45304,181.85728,-8.865539,58.18887,206.33694,-10.802757,-60.596924,169.01369,-20.666878,11.302021,143.08855,-7.1866693,-6.947051,140.86032,4.662752,14.742731,105.73678,-13.569312,11.546482,107.66481,17.73947,-3.3275967,84.10054,-39.844234,23.647139,72.91913,11.865579
-4.8802595,206.54417,21.723646,-1.5493102,209.51051,19.112532,-8.286445,209.9564,19.679184,2.9412215,208.2616,9.297376,-13.459739,208.48152,10.336591,10.189891,195.9115,-3.1164837,-22.773914,192.5615,5.606261,33.126965,201.73366,-15.189988,-43.53957,181.75261,-7.1547933,56.050762,207.4154,-15.304906,-61.139233,170.4745,-19.767647,11.057765,141.79175,-7.0030837,-6.2571077,139.47102,6.7466903,14.561669,104.97873,-15.190176,12.792962,106.606415,18.371578,-4.020317,81.688705,-39.829975,25.184658,72.55542,11.683194
-4.229962,205.81238,22.145826,-0.9334534,208.7662,19.479696,-7.6476455,209.2735,20.203674,3.3977625,207.71767,9.5965395,-12.909598,207.97095,10.854036,9.322267,194.93948,-3.2910464,-22.1723,191.9681,6.5446014,31.585762,200.94257,-16.05635,-43.279114,181.43288,-5.455792,53.87351,206.2267,-20.264107,-61.374187,171.18582,-18.358047,10.694049,141.17207,-6.995199,-5.9975524,138.77705,7.77507,14.222074,104.68041,-16.516289,13.626823,106.2412,18.348894,-4.0868526,80.05618,-40.006996,25.90842,72.38922,11.995489
-3.682496,205.50984,22.70343,-0.09623635,208.40192,20.359282,-6.8132353,209.21767,20.723492,4.087349,207.57156,10.309864,-12.290255,207.94199,11.428243,8.541026,194.49307,-3.629569,-21.483675,191.69896,7.413874,30.555416,199.69106,-17.028906,-42.94443,180.86516,-3.6552174,52.175255,204.05453,-24.417498,-61.1193,170.71179,-16.653425,9.940016,140.81274,-7.590568,-6.454148,138.52655,7.6039834,13.748734,104.56318,-17.053698,13.9181,106.45351,17.35015,-4.2180805,79.731705,-40.002716,26.135962,72.42518,12.13928
-2.858895,206.04451,23.604109,0.8342431,208.83873,21.300337,-5.9039226,209.63155,21.297333,5.257403,207.83762,11.48769,-11.211233,208.41966,12.102068,8.404445,194.46303,-3.3057454,-20.929556,191.95755,8.8557,28.041943,197.48782,-20.27341,-42.080746,180.10681,-1.790578,49.669716,200.06587,-28.885916,-60.23172,169.36581,-14.50622,8.880749,141.05063,-8.50255,-6.8766637,138.64113,6.8745503,13.090051,104.65544,-16.776402,13.5536375,106.59978,15.8912525,-3.8667383,79.71541,-40.03181,26.227287,72.49823,12.659591
-1.697358,206.67757,24.568916,1.9428568,209.49281,22.215874,-4.8055663,210.19006,22.237326,6.3413367,208.06018,12.309125,-10.141188,209.02591,13.160285,8.908526,194.79878,-2.9752622,-20.14629,192.5343,10.631941,24.487059,194.51501,-24.17824,-40.436295,179.16083,-0.4245597,45.17496,193.3136,-34.960682,-58.642345,167.07124,-11.936079,7.9803023,141.74606,-9.258745,-7.272973,139.20462,6.5308247,12.849351,104.97435,-15.848906,12.905119,106.605225,14.167655,-3.5421774,80.05826,-39.42924,26.09468,72.639915,13.18977
-0.37642944,206.9678,25.36501,3.1128204,209.71515,22.721722,-3.623506,210.42764,23.153076,7.366062,208.08806,12.857157,-9.052737,209.22789,14.076296,8.85467,195.0994,-4.2398543,-19.81118,192.94942,11.964188,21.016188,190.8126,-27.753593,-39.142193,178.10384,1.123993,42.16305,188.34244,-38.300762,-56.751053,163.95767,-8.7564,6.9590354,142.05553,-9.988402,-7.7818594,139.6589,6.13164,12.61068,105.4922,-15.183235,12.106045,106.84243,12.33788,-3.1073322,80.27011,-38.861015,25.45774,72.90765,13.352302
0.7511914,206.81871,25.516487,4.146419,209.71281,22.904007,-2.5707161,210.3895,23.624714,8.192739,208.08006,12.862882,-8.170324,209.13863,14.436271,9.240953,195.52411,-4.798206,-19.484419,192.9685,12.834348,18.964674,188.09845,-28.877674,-38.029606,176.41116,2.9637635,39.971283,182.8048,-39.365673,-54.794067,160.34735,-5.1465564,5.906939,142.33928,-10.921464,-8.845209,140.05165,4.8270307,12.647372,105.942116,-15.328892,11.162333,107.28816,10.751844,-2.9109097,80.37783,-38.597683,23.821354,73.217285,12.314799
1.7398418,206.51196,25.515339,5.2358565,209.2897,22.90835,-1.4765277,210.0949,23.464663,9.096024,207.92607,12.825695,-7.28064,208.95363,14.583098,9.450189,195.53523,-5.293535,-18.696852,192.67525,13.895139,17.258013,185.4622,-29.26314,-36.75686,174.75761,5.1967096,36.62317,176.47037,-40.307877,-52.63857,156.94148,-1.420825,5.037691,142.65573,-12.060508,-9.725447,140.31894,3.7863412,12.709827,106.286476,-15.563545,10.30007,107.76191,10.278666,-2.4490416,79.89325,-38.365803,21.573256,73.41014,9.821233
2.7685018,205.96628,25.355724,6.262154,208.70323,22.70653,-0.45793602,209.48605,23.220762,9.850726,207.5446,12.550036,-6.4904156,208.43098,14.583744,9.51078,195.09184,-6.4355793,-17.685186,191.76915,15.641976,15.408141,182.13644,-29.815763,-35.460594,172.85724,7.6662836,33.222313,169.71968,-40.45609,-50.133133,153.40166,2.8824453,4.346023,142.9239,-13.351818,-10.504359,140.50438,3.080305,12.667812,106.4073,-15.936,9.733552,108.292274,10.656604,-1.7149732,79.02771,-38.008167,18.676598,73.77955,5.659006
3.8869271,204.94875,25.01905,7.133127,207.83046,22.22084,0.4818599,208.56104,23.36046,10.6649685,206.82402,12.0637,-5.6326303,207.38474,14.524106,9.826515,193.89354,-7.3793073,-16.96168,190.57042,15.951767,13.752119,178.55025,-29.946175,-34.349552,170.2972,10.166914,29.510366,163.26414,-39.994873,-47.297344,149.27866,7.6918645,3.858051,142.51025,-14.024653,-11.263365,140.33583,2.2451396,13.026743,106.33302,-16.140896,9.444538,109.23619,11.498503,-0.79861534,78.07057,-37.525005,14.717972,75.170784,0.26856196
5.1452427,204.05339,24.504326,8.147582,207.0527,21.560064,1.598888,207.6748,23.197588,11.394755,205.66864,11.324635,-4.8185716,206.44882,14.391268,10.142875,192.38116,-8.385468,-16.247892,189.20114,16.011608,12.017417,175.28444,-29.93418,-32.789536,167.64676,12.791839,25.48038,157.41406,-38.91076,-44.02361,145.48799,13.113027,3.1865523,142.10912,-14.591608,-12.137019,140.1253,1.7754924,13.444826,106.039505,-16.532902,9.187466,109.92493,12.270511,0.13244472,76.83071,-37.52268,10.138201,77.75176,-5.0627637
5.9313183,202.87016,23.844208,8.947327,205.92865,20.978788,2.4002566,206.53786,22.644217,12.013726,204.49724,10.55432,-4.145305,205.39476,13.893108,10.389501,190.31523,-9.396362,-15.573575,187.79646,15.836596,10.418379,171.74336,-29.826677,-31.1851,165.4685,15.102918,21.968824,152.09946,-37.262264,-40.11895,142.41653,18.750132,3.0419888,141.20537,-14.827442,-12.493933,139.26976,1.7956401,13.684096,105.38584,-17.254019,8.749641,109.95448,12.933475,1.3175093,75.86114,-37.94368,4.6542983,82.078415,-9.822954
6.500816,201.9331,23.106888,9.406199,205.10365,20.249283,2.86036,205.5197,21.983412,12.292513,203.5287,9.703844,-3.7582574,204.64812,13.372529,10.581067,188.32404,-10.313535,-14.828858,186.47363,15.338271,9.196605,168.24744,-29.238558,-29.313448,163.45062,17.652878,19.549788,147.24704,-34.729736,-35.41064,140.41707,24.792345,2.751844,140.00826,-15.283123,-12.8253975,138.60074,1.4354966,13.731546,104.36644,-18.41589,8.026922,109.519844,12.898662,1.5056745,74.97502,-38.704666,-0.26673487,86.32398,-13.848103
6.78196,200.7617,22.074018,9.653105,203.98181,19.230328,3.1413696,204.38704,21.094198,12.45528,202.50185,8.626041,-3.5557256,203.60524,12.484591,10.320545,186.64635,-11.355494,-13.941212,185.409,15.051929,8.378111,165.19536,-28.699526,-26.823765,161.83023,20.507416,18.317263,143.63394,-31.516632,-30.197935,139.63567,31.318884,2.0693984,138.91597,-16.123755,-13.460381,137.8102,0.59641165,14.119163,103.32312,-19.823189,7.350501,108.96208,12.673153,1.6781826,73.59629,-39.065533,-6.28586,92.21036,-17.072844
6.825466,199.95415,21.04619,9.811915,203.12785,18.269188,3.257541,203.6158,19.93717,12.310328,201.84996,7.571496,-3.6694794,203.00595,11.659309,9.863895,185.43085,-12.20924,-13.640671,184.7091,14.470049,7.872842,163.08107,-28.174269,-24.547869,160.92119,22.843428,18.229845,141.78795,-27.376596,-25.272215,139.8183,36.623962,1.7364603,137.92636,-16.722132,-13.6039915,137.26637,-0.060463913,14.355158,102.630295,-21.355965,6.037782,107.77687,11.893228,2.0494783,72.39872,-39.77531,-11.616486,97.33984,-18.640047
6.589038,199.46117,19.80819,9.747042,202.50154,17.0723,3.2124984,203.30252,18.736797,12.17789,201.52202,6.4138737,-3.8491201,202.71935,10.428182,9.403617,184.91017,-13.091922,-13.6361685,184.45476,13.800419,7.8212485,161.58531,-27.460733,-22.281244,160.85431,24.751791,19.024235,141.18732,-23.029797,-19.86909,142.1553,41.389828,1.2657441,137.12657,-17.249462,-14.143081,136.89479,-0.77976704,14.4444275,102.38517,-22.265116,4.4344525,106.72997,10.724686,2.515715,72.20303,-40.353767,-16.857203,102.08523,-18.8955
6.462369,199.57198,18.819733,9.579933,202.65874,16.094324,2.9831846,203.27457,17.573366,11.784986,201.74815,5.310024,-4.1226745,203.00908,9.651998,8.882797,185.00261,-14.009047,-13.465095,184.64488,13.551141,7.1886506,161.2119,-27.50335,-19.413998,161.07037,26.158031,19.472155,142.7466,-19.256905,-13.642693,145.3308,45.008324,0.52316177,136.95663,-17.879509,-14.964764,136.88802,-1.0848472,14.315729,102.77,-23.337643,2.3978357,106.27016,10.035059,3.519775,72.32172,-40.887875,-21.501354,106.39447,-18.242826
6.39756,200.26697,17.890345,9.436076,203.33595,15.064369,2.8536787,203.9022,16.642479,11.734941,202.596,4.367617,-4.1423535,203.84927,8.710354,8.257398,185.91464,-14.759431,-13.2396345,185.4326,13.578732,7.3819346,161.3828,-26.946934,-16.906069,162.19879,27.524462,20.09207,144.73994,-15.988976,-7.920241,149.10042,47.253113,-0.70052654,137.20433,-18.775946,-15.950323,137.35242,-1.3314142,13.884307,103.13963,-24.115927,-0.12376553,105.86117,9.4563675,4.5896273,72.31314,-41.404034,-25.644678,109.95255,-17.165178
6.4283414,201.32738,17.078188,9.65025,204.41765,14.473034,3.0055542,205.01584,15.646446,11.525171,203.6951,3.5316153,-4.2760477,204.98157,8.125344,7.5334964,187.19238,-15.355654,-13.278106,186.67293,13.407563,7.93932,162.3223,-26.76048,-14.788434,163.9532,28.60163,20.815891,148.40277,-12.229246,-2.2551744,153.36974,47.998764,-1.4655567,138.2547,-19.35219,-16.61625,138.43362,-1.4201866,12.757568,103.84287,-24.86017,-2.9403372,105.32996,8.8314495,5.474168,72.33944,-42.087177,-29.50986,112.544556,-15.628926
6.3816743,202.95708,16.617476,9.607283,205.93428,13.8945,2.9550312,206.57855,15.0476675,11.267628,205.1336,2.971763,-4.4647717,206.49849,7.7471533,6.818138,189.15717,-15.727198,-13.390668,188.16623,13.440559,8.494814,164.38953,-26.442257,-12.598246,166.02763,29.469007,21.199968,153.37135,-9.449249,3.326218,157.91687,47.513004,-2.0730515,139.69434,-19.569286,-17.119328,140.04529,-1.409147,11.400924,104.87788,-25.432508,-5.959134,105.90547,8.836271,6.456824,72.8561,-42.455887,-32.303303,114.19415,-15.0518675
6.1726556,204.55989,16.351812,9.351921,207.56685,13.603409,2.7309823,208.24338,14.965304,11.147962,206.67607,2.7216878,-4.61657,208.25977,7.474795,6.465235,191.02495,-16.10122,-13.442276,189.87752,13.282424,9.060353,166.18695,-26.027674,-10.333007,168.41226,29.736845,22.196661,158.85526,-7.6104865,8.563114,162.59467,45.405827,-2.7737799,141.23819,-19.547253,-17.92108,141.69992,-1.1994916,9.930168,106.214066,-25.852057,-8.714306,107.0224,9.623504,7.2401237,73.66695,-42.248997,-35.05816,114.248985,-14.578429
6.1160674,206.11148,16.150383,9.259263,209.096,13.334581,2.6286042,209.6986,14.635475,10.864448,208.49812,2.4882908,-4.8526683,209.86212,7.5245805,6.364709,192.71014,-16.172407,-13.258054,191.54941,13.319221,10.33505,167.68706,-25.336449,-8.299177,170.4313,29.977654,22.796713,163.5217,-5.4200644,13.250328,166.62907,42.212093,-3.5692008,142.92911,-19.533627,-18.630516,143.37186,-1.1851437,8.561203,107.718056,-26.009367,-11.420336,108.40805,10.161732,7.889188,74.64234,-41.684925,-38.03562,113.85138,-14.4620285
6.189256,207.77542,15.925724,9.361803,210.664,13.045935,2.751983,211.40302,14.402059,10.866927,210.14313,2.2451327,-4.8704796,211.29599,7.3256545,6.2318277,194.3856,-16.341505,-12.924543,193.40923,13.230504,11.698759,169.35736,-24.46326,-6.891873,172.45126,29.695612,23.331886,168.86479,-3.4979439,16.168015,170.06573,39.19693,-4.358769,144.76794,-19.379372,-19.506737,145.37833,-0.99972993,7.880675,109.252716,-25.965406,-13.431399,110.306564,10.490564,8.100623,75.72609,-40.993717,-40.597954,113.09579,-13.917179
6.128988,208.96815,15.611791,9.254326,212.00818,12.836185,2.727307,212.79366,14.5255165,11.019197,211.52322,2.0594082,-4.774683,212.62505,6.90016,6.080025,196.0177,-16.670948,-12.522865,195.16968,13.182998,13.271243,170.8315,-22.99328,-5.3750043,174.3827,29.286804,24.218046,173.75243,-1.7174863,18.503975,173.12704,36.284527,-5.223744,146.03749,-19.364906,-20.349062,147.03572,-0.8503398,7.432029,110.64641,-25.863874,-15.123654,111.92208,10.527828,7.5061436,76.758415,-40.1373,-42.772266,111.53549,-13.61708
6.163294,210.04683,15.530529,9.322415,213.15839,12.882113,2.756684,213.8707,14.45936,11.054681,212.4741,1.9026631,-4.699208,213.7953,6.7970786,5.98408,197.18932,-16.982252,-12.105616,196.30785,13.254348,14.915529,172.21013,-21.75917,-3.9165223,175.34227,29.061703,24.559278,177.44086,-0.10414025,20.67903,175.87167,32.035,-5.729477,147.38445,-19.49453,-20.752586,148.36241,-0.9320971,7.1646132,112.0185,-25.407904,-16.664715,113.28964,10.940673,5.9487033,77.87893,-39.47093,-44.680183,109.68619,-12.712445
6.2269444,210.98184,15.546773,9.403152,214.04155,12.852696,2.8495433,214.82199,14.445014,11.178274,213.11345,1.913885,-4.5827384,214.52113,6.647305,5.911495,198.17809,-17.069826,-11.760604,197.39192,13.283448,16.358564,173.54663,-20.210472,-2.457599,176.0548,27.849821,25.39216,179.93314,1.1456004,22.084984,177.5625,27.294067,-6.122928,148.40192,-19.806837,-20.77883,149.1505,-0.9029008,7.237816,113.09463,-24.79273,-17.971972,113.94162,11.323314,3.4242125,79.0005,-38.52632,-46.392475,106.5486,-10.992836
6.236577,211.66286,15.443434,9.415595,214.55399,12.58145,2.914257,215.53632,14.298673,11.200677,213.58772,1.7512028,-4.5728383,215.05296,6.4427247,5.8997974,198.87837,-16.842419,-11.723858,198.11684,13.290703,18.293417,175.01245,-18.6129,-1.420111,176.3937,26.195576,26.109272,182.02481,2.7149305,22.77493,178.11984,23.014847,-6.1795893,148.93677,-19.833166,-20.863081,149.65173,-0.98822504,7.6989574,113.90641,-24.16174,-18.835894,114.42866,11.398053,0.558744,80.128845,-37.602562,-47.50685,102.73429,-9.090583
6.521016,212.1477,15.320494,9.645544,215.04776,12.400243,3.139234,215.9515,14.103582,11.347721,214.02866,1.5890871,-4.390561,215.36592,6.4166203,6.05558,199.51804,-16.679241,-11.329364,198.57185,13.027079,19.073057,176.15393,-16.909796,-0.6187797,176.50452,24.577644,26.578724,183.10262,4.3589063,23.048515,177.96336,18.87258,-6.139446,149.2142,-19.72786,-20.839834,149.87932,-1.1870688,8.187605,114.45592,-23.473984,-19.82206,114.68807,11.094399,-2.159661,81.388695,-36.447277,-48.297295,99.16712,-7.335408
6.8006926,212.44511,15.124141,10.072722,215.32893,12.34672,3.4850607,216.21999,13.662288,11.566285,214.25183,1.3971343,-4.1721044,215.51974,6.2635694,6.347371,199.8606,-16.741596,-10.86725,198.76248,12.795493,19.15621,176.56204,-15.264631,0.67897856,176.33,22.626629,26.063797,184.09221,5.970007,23.866346,177.76918,15.032885,-6.07117,149.55997,-19.752117,-20.675217,149.94301,-1.2825397,8.236133,114.75626,-22.713928,-20.846315,114.553116,11.020745,-4.9404902,82.394196,-35.254677,-48.70105,95.413956,-5.23012
7.0463166,212.45105,14.966789,10.252877,215.417,12.204154,3.6783385,216.25107,13.700595,11.973394,214.22992,1.2787498,-3.8862424,215.36972,6.051568,6.9084935,199.86089,-16.839537,-10.36952,198.60785,12.449346,19.4505,176.76384,-13.752822,2.020874,176.06812,20.71533,24.932379,185.53171,7.5823984,24.924887,177.32846,11.910838,-5.915566,149.54218,-19.89806,-20.41307,149.81567,-1.4186476,7.876508,114.616356,-22.10547,-21.957447,114.17773,10.622049,-7.7576904,82.87111,-34.329998,-48.765034,91.53744,-3.1372833
7.4922867,212.27208,14.87713,10.560134,215.2771,12.003458,4.016471,215.99402,13.6699295,12.436348,213.9822,1.1679987,-3.3784022,215.10675,5.8384805,7.5699754,199.41107,-16.897303,-9.920385,198.23967,12.166561,19.447731,176.05453,-12.657603,2.9020576,175.42383,18.615368,23.929043,185.31265,8.759779,25.362864,176.7801,8.878284,-6.106463,149.10968,-20.049128,-20.10938,149.28345,-1.2993104,7.2211432,113.913795,-21.394703,-22.758135,113.63608,10.154308,-10.638791,83.1072,-33.28398,-48.026497,88.035995,-0.5492689
8.022821,211.81563,14.784123,11.155674,214.75327,11.907645,4.572854,215.48022,13.36288,12.825992,213.21906,1.0060164,-2.9689007,214.26201,5.7783422,8.153548,198.932,-16.603676,-9.528825,197.33298,12.126701,19.049986,175.10902,-11.631495,3.6106668,173.95901,16.284815,22.819983,184.02907,10.046581,25.6912,175.14268,5.213825,-6.0488696,148.4752,-19.698433,-20.10522,148.55869,-1.2047899,6.5282807,113.00969,-20.574316,-23.41047,112.80396,9.735937,-13.048222,82.7188,-32.326813,-47.3205,84.80865,1.7926563
8.372669,211.06113,14.638011,11.603411,213.9805,11.849476,5.0091124,214.79472,13.168208,13.192496,212.32715,0.8458604,-2.6212523,213.36957,5.6250973,8.55305,198.12527,-16.55488,-9.030654,196.52582,12.012324,18.114801,173.83255,-11.249911,4.6414356,173.17578,15.168066,22.004915,181.06146,10.776816,25.913662,173.7344,2.3213398,-5.8696938,147.80447,-19.507807,-19.752539,147.74387,-1.0425899,5.5292296,111.45367,-19.887678,-23.8846,111.74849,9.555624,-15.321199,81.70792,-31.534977,-46.454845,82.132996,3.8170178
8.910749,210.14197,14.53303,12.090323,212.97925,11.604547,5.496355,213.7765,12.947549,13.495402,211.01064,0.6286599,-2.239548,212.03781,5.6096525,9.37856,197.0178,-16.433327,-8.734437,195.28893,11.910711,17.693102,172.61633,-10.2896185,5.260136,172.02994,13.640825,19.98661,178.77539,12.060315,26.166231,171.77812,0.14004368,-5.5228715,146.70601,-19.419521,-19.338634,146.66833,-0.9701672,3.9303274,109.721565,-19.447739,-24.139584,110.550385,9.519446,-17.125727,79.85634,-31.534386,-45.307,79.76851,5.499979
9.683989,208.89949,14.182408,12.691669,211.7914,11.122655,6.112449,212.3939,12.607382,14.135369,209.84628,0.25716805,-1.5887941,210.61343,5.431645,10.355321,195.60216,-16.555271,-8.370493,194.0288,11.54049,16.82949,171.05984,-9.003063,5.290301,170.55235,12.564052,16.951511,176.65585,13.647877,26.536144,169.56729,-0.7389413,-5.14781,145.2479,-19.323116,-18.91818,145.41678,-1.0614297,2.4220724,107.60109,-19.376598,-23.925964,109.225174,9.805572,-18.733343,77.75119,-32.05217,-44.32373,77.417755,6.9513426
