x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16
24.579115,140.17397,13.433857,29.365896,141.8409,13.3170395,23.719528,144.95381,13.034393,34.878536,142.47827,2.9789727,20.672745,149.92036,4.030595,28.4092,124.96062,-8.417591,6.9427032,148.21834,-5.3904634,24.377535,97.31596,-12.487181,-16.787786,160.01625,0.28074336,20.387266,70.9185,-12.395768,-31.87181,171.41954,17.609623,-7.768967,100.21029,-23.113504,-21.10746,111.84014,-21.374277,-9.772947,83.74208,11.293179,-40.01137,111.44494,15.156665,-42.835278,70.452774,7.0355344,-43.176907,77.76425,-14.991817
24.237183,140.74228,12.417849,29.026157,142.38431,12.11107,23.38712,145.52637,12.02743,34.52625,142.87808,1.9044443,20.297363,150.29567,2.8494596,27.94889,124.97598,-9.366193,6.352831,148.29234,-6.241256,23.948048,97.38142,-13.148668,-16.51624,161.31778,-0.139929,19.844675,71.23566,-12.836159,-28.947422,174.05705,18.4238,-7.932949,99.45122,-22.12751,-21.389692,110.47778,-20.312195,-9.715938,83.04099,12.41266,-42.158913,112.42178,15.128969,-42.86599,70.63076,8.170365,-40.041374,76.936615,-11.274136
24.003408,141.2137,11.557645,28.77438,142.84627,11.048405,23.121672,145.96269,10.914758,34.038128,143.17838,0.79937285,19.807951,150.54913,1.8622143,27.45311,125.01796,-10.446954,5.63262,148.27428,-7.196171,23.396856,97.23952,-13.788349,-16.568338,162.22275,-0.47539032,19.136557,70.96288,-13.457678,-25.962427,176.09431,19.003471,-8.100018,98.55357,-21.440275,-21.791433,109.08882,-19.507332,-9.466181,82.96942,13.756552,-43.74297,111.52369,15.267551,-43.420765,70.49859,10.134723,-36.31255,75.90874,-8.032543
23.67466,141.76892,10.501872,28.445902,143.35638,9.838656,22.801521,146.48114,9.63546,33.47158,143.31105,-0.45916894,19.352581,150.88791,0.6076269,27.314562,124.66624,-11.428007,5.0052443,148.03693,-8.386755,22.9463,97.056854,-14.549705,-16.377756,162.87447,-0.8151016,18.560282,71.16763,-13.990812,-22.592531,177.80667,19.326225,-8.009166,97.535385,-20.61938,-22.147575,107.73759,-19.057247,-10.547638,83.99004,15.58172,-44.4621,109.140205,15.379194,-45.262375,71.15895,14.741361,-32.173492,74.82296,-6.3059382
23.706474,142.12904,9.156513,28.409184,143.83066,8.345473,22.69336,146.84402,8.435113,33.27757,143.77402,-2.105761,19.061213,151.07732,-0.6739808,27.255405,124.59912,-12.506011,4.445134,147.91998,-9.452538,22.770992,96.93848,-15.5813,-16.004568,163.61464,-0.9458898,18.185307,70.815025,-14.872241,-19.0283,179.13295,19.504875,-7.472516,96.56747,-19.892132,-22.334381,106.79445,-18.74801,-12.065831,85.43407,17.086342,-46.566925,108.63248,14.50439,-47.034565,71.94677,22.225592,-29.29755,74.713486,-4.4804344
23.494143,142.50255,7.954552,28.17005,144.23228,7.0671697,22.428026,147.18744,7.1546707,32.89116,144.05771,-3.480278,18.579807,151.17313,-2.0103111,27.097355,124.64568,-13.308948,3.9115357,147.61087,-10.598463,22.648466,96.889366,-16.486267,-15.468153,163.99513,-0.9249478,17.758327,71.043884,-15.562426,-15.453436,179.82886,19.436022,-7.407125,95.89647,-18.941864,-22.520899,105.61119,-18.29338,-13.412564,87.20732,18.706057,-48.267067,107.58385,13.696704,-46.39377,72.05835,29.016798,-28.055855,73.79786,-3.4250882
23.354336,142.81285,6.814554,27.999327,144.57097,5.8209033,22.22044,147.4545,5.8505964,32.61362,144.13466,-4.732699,18.203468,151.10402,-3.333761,27.010017,124.48424,-14.05153,3.4975288,147.32607,-11.541293,22.448006,96.73424,-17.087374,-14.969572,164.04147,-0.5354782,17.604559,71.03178,-16.130789,-11.442158,180.14864,19.320953,-7.1380544,95.17261,-17.7315,-22.62053,104.6733,-17.85196,-15.839119,88.35515,19.517113,-49.770943,107.75017,12.7036,-45.2943,72.49349,35.50772,-27.876627,73.93037,-2.5390584
23.292534,143.38467,5.9428787,27.880932,145.15869,4.730382,22.030066,147.9026,4.617791,32.31282,144.34383,-5.827317,17.848625,151.19273,-4.4481826,26.949038,124.40113,-14.644997,3.1787212,147.0006,-12.399832,22.501932,96.68325,-17.548433,-14.199539,163.97166,-0.071192145,17.730907,71.005554,-16.810472,-7.2437205,180.0072,18.933634,-6.9480133,94.88111,-17.06852,-23.256529,103.652725,-17.355236,-16.942057,89.75497,20.284382,-51.355766,107.4888,12.060892,-44.98968,73.68928,40.13922,-28.790268,74.1954,-0.53499866
22.998323,143.87987,5.112495,27.593405,145.60637,3.8550985,21.732288,148.29526,3.4871037,32.019962,144.66574,-6.6869164,17.495987,151.3233,-5.493902,26.82557,124.35182,-15.0891695,2.7878554,146.43477,-13.275248,22.555935,96.72382,-17.718987,-13.370154,163.52364,0.6638749,17.793526,70.647224,-17.38643,-3.3352334,179.32497,18.401281,-6.5901604,94.94908,-15.562761,-23.275066,103.05761,-17.0665,-18.410152,90.748474,21.494617,-52.679386,107.6053,11.084588,-44.357746,75.03174,43.143627,-29.784952,74.76122,1.037232
22.253231,144.35565,4.225589,26.836866,146.07103,2.914838,20.978233,148.7725,2.6026063,31.441118,144.80983,-7.4734726,16.855558,151.42084,-6.6453176,26.490458,124.375534,-15.345923,2.6763842,145.9834,-14.212696,22.459085,96.76432,-17.928064,-12.53958,162.73651,1.284303,17.999119,70.88521,-17.824621,0.18911825,178.26633,17.510473,-6.230722,95.22907,-13.988569,-23.224161,102.6216,-16.347315,-19.370878,92.47642,22.992702,-53.688347,107.44479,10.276053,-43.741356,75.945625,45.78495,-29.384123,75.03144,2.1744657
21.563915,144.82661,3.4741023,26.095222,146.51645,1.9603993,20.21258,149.17276,1.7219768,30.806896,144.88335,-8.24688,16.15282,151.46365,-7.6257334,26.187132,124.26978,-15.372584,2.3771336,145.70015,-15.361695,22.304153,96.59376,-17.940897,-11.476621,161.7796,2.0222507,17.740528,70.41858,-18.389063,3.4434028,176.89423,16.723738,-5.834071,95.54548,-12.342802,-23.16442,102.3148,-15.822652,-20.054794,94.84381,24.770845,-54.381557,107.34309,9.777483,-42.1913,76.29619,47.77348,-29.78102,74.825874,2.8780344
20.890085,145.1403,2.6945615,25.31039,147.05371,1.1190648,19.289385,149.3661,0.8523371,30.05258,145.11642,-9.045782,15.349268,151.52554,-8.489153,25.763338,124.147736,-15.319113,1.8325914,145.28656,-16.254143,21.8998,96.440926,-17.835197,-10.465086,160.76479,2.8462043,17.339062,70.30098,-18.776049,6.256457,175.55835,15.8391485,-5.9293056,96.435844,-10.432623,-23.203651,102.05484,-15.175637,-19.699108,98.11525,26.573004,-54.81466,106.97312,9.814865,-39.564358,76.38231,48.54718,-30.306787,74.364586,3.041333
19.96136,145.44945,2.1802075,24.35909,147.24022,0.40380397,18.344732,149.57397,0.14674203,29.132408,145.2535,-9.505509,14.424705,151.59671,-9.134588,25.284985,124.010216,-15.346888,1.0735701,144.87814,-16.93007,21.337463,96.40093,-17.658558,-9.408055,159.70886,3.8148344,16.881544,70.28032,-18.968437,8.895804,174.05124,14.972492,-6.1445174,96.91624,-8.867892,-23.339918,101.63215,-14.330697,-19.496006,101.89333,27.87393,-54.75427,106.28533,10.505329,-36.061993,76.581635,48.417797,-30.490908,74.07264,2.4275012
19.157091,145.50131,1.7613367,23.470196,147.40903,-0.10509761,17.395027,149.59064,-0.23065323,28.390362,145.48344,-9.907527,13.56473,151.66801,-9.46399,24.548197,124.222694,-15.23372,0.41148373,144.53468,-17.582,20.876387,96.56873,-17.398232,-8.2330475,158.57599,4.6355247,16.502516,70.3463,-18.99281,11.324084,172.46169,14.342902,-6.465572,97.17618,-7.469711,-23.574549,101.31965,-13.1809225,-19.6373,105.92426,28.930418,-55.198048,105.543755,11.63857,-32.258278,76.670235,47.15958,-30.273287,74.12472,1.0963304
18.412941,145.78185,1.4373237,22.667858,147.86058,-0.37098333,16.517296,149.82185,-0.5214211,27.669615,145.81323,-10.232343,12.783734,151.90443,-9.794239,23.868542,124.47665,-15.197281,-0.29840893,144.30872,-17.86957,20.275322,96.72627,-17.017706,-7.075413,157.53926,5.551953,16.167593,70.411644,-19.006456,13.414032,170.95566,13.792704,-6.6213036,97.89859,-5.5069957,-23.890919,100.9162,-11.671305,-20.18525,109.37676,30.18391,-55.720158,104.69995,12.804815,-28.232481,76.496544,44.462254,-29.752998,74.07169,-1.044662
17.802254,146.3134,1.2794137,22.007448,148.59177,-0.40505123,15.78137,150.26944,-0.7278553,26.94667,146.06755,-10.454338,12.042452,152.03343,-10.080217,23.383104,124.458466,-15.128713,-0.8009992,144.07199,-18.006706,19.680279,96.67816,-16.87927,-5.8456483,156.60431,6.404443,15.916287,70.355705,-18.849766,15.421508,169.4222,13.187158,-6.88815,98.21747,-3.6503217,-24.201555,100.96645,-10.315835,-20.418207,111.731865,31.182323,-56.127632,104.09285,14.029331,-25.076437,76.24671,40.81229,-29.622744,74.268364,-2.3968816
17.208857,146.77258,1.2016778,21.369825,149.05792,-0.5756066,15.12299,150.65579,-0.89042485,26.350044,146.31964,-10.545598,11.3922415,152.11656,-10.281719,22.823229,124.55437,-15.049278,-1.1689056,143.87361,-17.931578,19.207712,96.641174,-16.624676,-4.795612,155.67369,7.222807,15.55322,70.32977,-18.634018,17.191626,167.95108,12.524874,-7.407098,98.33181,-2.1481228,-24.464958,101.198586,-8.964196,-20.52817,113.36143,32.178593,-56.741844,103.531654,15.077995,-21.543886,76.50525,37.116158,-29.569273,74.76729,-3.6768892
16.791018,147.0378,0.9968992,20.89303,149.39204,-0.822367,14.612474,150.8576,-1.1107863,25.948008,146.53383,-10.745169,10.9136305,152.20462,-10.559279,22.313778,124.35032,-14.74215,-1.5986403,143.59271,-17.894884,18.684597,96.46299,-16.425598,-4.041215,154.72267,7.631859,15.23867,70.19688,-18.519829,18.373396,166.60516,11.917673,-7.908312,98.123795,-0.860566,-24.621319,101.83322,-7.498127,-20.512972,114.11278,33.019657,-57.362213,102.91552,16.191015,-17.478127,77.289116,33.19374,-30.245802,75.49051,-3.7720904
16.369034,147.13828,0.790361,20.534685,149.35858,-1.048108,14.312609,151.08177,-1.2087795,25.341883,146.57645,-11.100654,10.352789,152.20207,-10.72079,21.710987,124.46251,-14.423374,-2.00426,143.43858,-18.04078,18.199432,96.397705,-16.492964,-3.5078495,153.91608,7.8505383,14.899132,70.18111,-18.604252,19.366278,165.25008,11.331331,-8.204757,98.0881,0.49864924,-24.595976,102.618996,-5.966413,-20.67989,114.089645,34.23177,-57.897743,102.17719,17.431622,-13.255743,77.9489,29.09021,-30.940613,75.69471,-3.6183653
16.08675,147.15002,0.50704914,20.176403,149.32422,-1.543738,13.969208,151.08096,-1.4560744,25.048372,146.60687,-11.463769,9.978864,152.08456,-11.015792,21.52394,124.17844,-14.502055,-2.3286421,143.56047,-18.22136,17.77242,96.38869,-16.540016,-3.0490296,153.28087,8.007783,14.682859,70.15216,-18.704096,20.26748,164.10065,10.559649,-8.36412,98.342926,1.4300673,-24.923143,103.323204,-4.6423917,-20.487015,113.44997,35.66705,-58.22802,101.33232,19.115726,-9.745682,79.431694,25.951078,-32.38065,76.09316,-3.149112
15.843956,147.09245,0.22206576,19.84406,149.36873,-1.8957436,13.577673,150.9283,-1.7540321,24.821518,146.64713,-11.699268,9.622604,151.85365,-11.299678,21.324934,124.12633,-14.505382,-2.8229418,143.4793,-18.435528,17.501795,96.31441,-16.628191,-2.9093995,152.80464,7.840659,14.445028,70.14929,-18.693504,20.79763,162.97977,9.89403,-8.110435,99.21831,2.7105908,-25.611258,104.104164,-3.6217873,-20.07047,111.90344,37.43195,-58.367165,101.05933,20.129625,-7.0971127,80.43601,22.643457,-32.790417,76.131645,-2.339263
15.584172,147.16145,0.025831515,19.51103,149.33627,-2.3249867,13.238687,150.8461,-2.138324,24.60256,146.77528,-11.879528,9.367149,151.74968,-11.552941,21.02682,124.125984,-14.620101,-3.2827086,143.4703,-18.47501,17.28606,96.32236,-16.708292,-3.085985,152.3779,7.727344,14.334203,70.17926,-18.629538,20.877707,162.07594,9.163512,-8.232923,99.766106,4.031408,-25.822268,104.692665,-2.6238003,-18.937717,109.7309,39.380157,-58.17646,100.45741,21.41962,-5.40773,80.81941,20.17177,-32.8826,75.78556,-2.9671235
15.471283,147.17508,-0.26341888,19.401518,149.21939,-2.716215,13.164866,150.86624,-2.4570763,24.440464,146.67056,-12.1321745,9.207651,151.70374,-11.848762,20.752033,124.31953,-14.8515215,-3.4964948,143.30136,-18.547506,17.097721,96.45157,-16.818687,-3.1995418,152.04324,7.635991,14.207293,70.25194,-18.665834,21.049774,161.18655,8.68988,-8.069027,99.946976,4.751854,-26.094378,104.98185,-1.7612295,-18.350544,107.05491,41.09119,-57.888298,100.055695,22.808804,-4.551985,80.88937,18.19111,-33.142338,75.768654,-3.1064024
15.359939,147.3264,-0.4743789,19.27792,149.3957,-2.931121,13.031457,150.99586,-2.6848173,24.26074,146.71983,-12.418098,9.048631,151.83795,-12.018658,20.560934,124.45295,-15.305131,-3.7944086,143.10619,-18.653273,17.052559,96.6125,-17.080944,-3.1973746,151.60751,7.5314465,14.171522,70.35059,-18.783422,21.135714,160.51843,8.178432,-7.864357,99.936455,5.536675,-26.359528,104.8389,-1.0669332,-17.815804,103.911095,42.431767,-57.369335,99.31431,24.214798,-4.1039925,80.35001,16.618723,-33.394615,75.79389,-3.095066
15.413889,147.47261,-0.7775388,19.29707,149.61949,-3.2182705,13.000284,151.0317,-3.0694516,24.098919,146.76772,-12.870589,8.932614,152.0004,-12.223673,20.279322,124.66433,-15.793247,-4.075996,143.01793,-18.590439,16.880198,96.69665,-17.4173,-3.0675719,151.55655,7.646245,13.923617,70.41387,-18.84938,21.450306,160.25925,7.709104,-7.7060943,99.78499,6.335279,-26.792439,104.63691,-0.30728355,-16.967054,100.50965,43.619366,-56.901794,98.781784,25.600397,-3.9900627,79.59104,15.28359,-33.775208,75.88189,-3.076806
15.280513,147.61897,-1.1762199,19.273012,149.72758,-3.4758112,13.017864,151.35083,-3.3553002,23.821772,146.85234,-13.32332,8.58621,151.88126,-12.616631,19.957617,124.69703,-16.212816,-4.4910636,142.90466,-18.551996,16.720238,96.713585,-17.819296,-2.7123146,151.46532,7.7044477,13.762819,70.41282,-19.093666,22.112028,160.48888,7.268322,-7.4631677,99.64198,7.006138,-26.915737,104.08321,0.7670576,-16.619108,97.352516,44.310535,-56.453808,98.124664,27.186,-3.7709033,78.65119,14.510115,-34.105972,75.86649,-3.1275587
15.098269,147.56955,-1.5241606,19.091314,149.70079,-3.7992287,12.8074465,151.19348,-3.8538353,23.577662,146.86613,-13.742973,8.314276,151.79094,-12.889366,19.661488,124.33812,-16.557138,-4.8060927,142.6636,-18.353586,16.637506,96.658585,-18.136908,-2.259596,151.65213,7.669296,13.7402,70.43849,-19.305332,22.394384,160.29175,7.1218414,-7.5430737,99.166664,7.4958377,-27.097855,103.674225,1.695243,-16.12786,93.98729,44.718876,-55.539604,97.17888,29.03999,-3.5208747,77.745804,13.426657,-34.42759,75.79926,-3.0052118
14.927063,147.74751,-1.8153934,18.977877,149.8834,-3.9812746,12.666978,151.18608,-4.4281645,23.27246,147.09894,-14.086588,7.926835,151.678,-13.2193575,19.459454,124.11719,-16.885029,-5.2625,142.43913,-18.216442,16.549438,96.50752,-18.614311,-2.2514987,151.75475,7.6262927,13.560818,70.266235,-19.358038,22.531113,160.16544,6.711849,-7.7513876,98.30532,8.030824,-27.183899,103.23405,2.5069737,-15.156195,90.45738,44.88401,-54.237934,96.10728,31.31257,-3.5082178,77.2851,12.213434,-34.520405,75.82408,-2.6813543
14.595614,147.84584,-2.017066,18.642365,149.98941,-4.1834426,12.3204775,151.20154,-4.72449,22.953096,147.12506,-14.290674,7.604631,151.65155,-13.457391,19.08721,123.89721,-17.303526,-5.6156855,142.40833,-17.675938,16.228935,96.34946,-19.224665,-2.3220932,151.89526,7.953218,13.455204,70.230415,-19.433834,22.498295,160.26857,6.7746572,-7.7830887,97.56332,8.226844,-27.45145,102.81516,3.0720527,-14.089661,87.297676,44.96211,-53.285736,95.23931,32.80808,-2.5569441,76.76337,11.206455,-34.281166,75.7957,-2.6923876
14.281005,147.92456,-2.1830328,18.333765,150.04904,-4.364815,12.008277,151.16911,-5.025674,22.726093,147.18504,-14.402532,7.331619,151.54504,-13.731809,18.842436,123.87526,-17.827599,-5.998001,142.13033,-16.732807,15.822541,96.344345,-20.042679,-2.3030307,152.03229,8.681205,13.248572,70.146866,-19.681269,22.512356,160.61284,7.0754037,-7.8409934,96.7304,8.32558,-27.263514,102.38375,3.528985,-13.009406,84.675026,44.809013,-52.570843,94.231255,33.87383,-2.0036798,76.26281,10.31925,-34.1172,75.8469,-2.6210465
13.908405,147.94046,-2.4087086,17.915617,150.07245,-4.653961,11.575664,151.2131,-5.1672063,22.388847,147.16122,-14.661823,6.9764795,151.4932,-13.969486,18.558027,123.695206,-18.654984,-6.15542,141.82442,-15.806971,15.312676,96.24771,-20.938393,-2.360978,152.44972,9.422409,13.016506,70.10228,-19.933626,22.494257,160.98454,7.962452,-7.790232,95.683716,8.316741,-27.098454,101.799095,4.18669,-11.531929,82.70208,44.519722,-52.20851,93.10933,34.684273,-1.1396686,75.51731,9.511589,-33.86129,75.8235,-2.4087152
13.802984,147.79497,-2.6576273,17.792679,150.0576,-4.8079224,11.460643,151.2351,-5.200611,22.154999,147.23705,-14.966558,6.70975,151.28857,-14.160882,18.297472,123.93421,-19.741106,-6.278652,141.5749,-14.849618,14.752401,96.258736,-21.973137,-2.643057,152.86586,9.971591,12.878419,70.05543,-20.198294,22.060087,161.50368,9.051243,-7.695265,94.804085,8.282374,-27.392954,101.19201,4.4361734,-9.867801,81.346825,44.525208,-52.043026,92.26095,35.304707,-0.2872265,75.112335,8.999493,-33.70145,75.7301,-2.0150323
13.677424,147.77116,-2.9118054,17.575583,150.13002,-5.1208878,11.203364,151.16066,-5.3937154,21.91509,147.12115,-15.315571,6.3967934,151.08049,-14.353555,17.866945,123.72795,-21.231476,-5.909847,141.56174,-14.051219,14.303246,96.085,-23.318214,-3.0916278,153.5381,10.58551,12.792485,70.02813,-20.550856,21.671394,162.25171,10.607424,-7.5205307,94.03072,8.1690035,-27.200476,100.81732,4.933169,-8.088209,80.81356,44.558586,-51.871704,91.594955,35.856472,0.076924846,74.71596,8.60218,-33.796856,75.63579,-1.0650451
13.875153,147.5477,-3.1341588,17.709068,149.94174,-5.418838,11.317791,150.89456,-5.595765,21.907034,147.03107,-15.659075,6.408481,150.97122,-14.446462,17.436848,123.18245,-22.62527,-4.9673653,142.0227,-13.425663,13.636559,95.86056,-24.704412,-3.6939838,153.8116,11.260922,12.801632,69.99507,-20.929089,20.755077,163.11148,12.62266,-7.313923,93.231606,7.626916,-27.403875,100.52565,5.0631704,-7.0287037,81.36287,44.62889,-52.138927,91.821526,36.10902,0.15959628,74.54102,8.527886,-33.46046,75.64023,0.09926658
13.816175,147.46664,-3.5092936,17.61555,149.81943,-5.889424,11.222031,150.78535,-5.974216,21.813095,146.8588,-16.069138,6.291929,150.86327,-14.77533,17.397795,122.73985,-23.517385,-4.698276,142.21696,-12.932044,12.913181,95.45913,-26.043808,-4.5120306,153.98102,11.785764,12.70901,69.69903,-21.369717,19.345922,164.09393,15.272235,-7.179241,92.76443,7.132425,-27.4237,100.78724,5.3836703,-5.219154,81.45798,44.628174,-51.63723,92.18495,36.88992,1.0474143,74.95161,8.459251,-33.50247,75.94168,0.52891785
13.843946,147.30855,-3.9034572,17.649378,149.53857,-6.392825,11.314767,150.82118,-6.165061,21.753036,146.50668,-16.525026,6.2774916,150.606,-15.152028,17.814848,122.142204,-24.403957,-4.6084943,142.36958,-12.591083,12.251289,94.92537,-27.353193,-5.461666,154.19525,12.251273,12.425252,69.47994,-21.730669,17.258385,165.16649,18.609299,-6.913489,92.44235,6.206066,-27.087143,101.35916,5.855698,-4.0932856,81.725685,44.380142,-50.528484,92.96139,38.036922,1.5575122,75.1825,8.277169,-33.453342,76.17542,0.6007274
14.341146,147.22179,-4.33638,18.081806,149.43935,-6.9258237,11.783256,150.8044,-6.4476547,22.12895,146.47859,-17.029951,6.578496,150.3579,-15.484733,17.155964,121.88534,-25.272886,-4.2653995,142.3522,-12.46635,11.795413,94.72289,-28.16145,-6.516804,153.56505,12.582962,12.519615,69.433754,-22.167015,14.1304245,165.63936,22.438953,-6.662324,92.67649,5.62091,-26.432894,101.97749,6.188426,-3.2713184,82.12615,44.056965,-48.760494,94.24406,39.210278,2.0007014,75.39395,7.991648,-34.606537,76.524445,0.20209885
14.752737,147.1739,-4.8424892,18.49955,149.3703,-7.452974,12.22849,150.82257,-6.8823266,22.463089,146.51207,-17.581766,6.8928704,150.26613,-15.949254,17.087814,121.969574,-26.044323,-3.9544759,142.29326,-12.635139,11.899713,94.829445,-28.749159,-7.784827,152.6128,12.621656,12.700891,69.44673,-22.585093,9.940599,165.25986,26.422401,-6.5537047,92.85553,4.7278557,-25.79716,102.83484,6.1438937,-2.5941446,82.13712,43.534527,-46.555,96.07967,40.345615,2.2473416,75.409035,7.5714674,-35.47378,76.80923,1.355106
15.206147,147.01375,-5.3176007,18.924725,149.25798,-7.9285703,12.6624365,150.6955,-7.277561,22.731512,146.66785,-18.182127,7.2120795,150.40651,-16.230837,17.045826,122.23619,-26.779081,-3.5642085,142.265,-12.917893,12.115457,95.003365,-29.317457,-9.1548195,151.2604,12.525721,13.084527,69.608345,-23.0535,4.857953,164.10638,30.050137,-6.1098804,93.09266,4.368992,-25.022182,103.63488,5.9784184,-1.9528481,81.91928,43.007923,-43.936817,98.05834,41.496414,2.2728968,75.36571,6.9522204,-36.372803,77.48553,2.6248038
